ID_Analysis	Group	CAT_sum	ANI_sum	Ca_epm	Mg_epm	NaK_epm	HCO3CO3_epm	SO4_epm	CL_epm
57	2	5.233	4.806	47.678	40.875	11.447	78.423	8.656	12.921
58	2	6.85	5.737	64.832	21.62	13.547	71.989	15.234	12.777
59	2	0.375	0.334	13.333	21.867	64.8	19.76	12.575	67.665
60	2	9.013	7.941	47.065	21.003	31.932	30.613	36.708	32.679
61	2	6.179	6.241	16.961	2.67	80.369	64.076	7.002	28.922
62	2	3.441	3.208	87.01	7.178	5.812	89.9	1.309	8.791
63	2	4.173	3.177	51.426	17.757	30.817	37.142	25.559	37.299
64	2	4.951	4.588	57.443	33.246	9.311	77.877	10.44	11.683
65	2	14.199	13.939	35.848	39.411	24.741	68.197	4.484	27.319
66	2	8.456	8.153	45.447	40.87	13.683	42.61	45.971	11.419
67	2	7.355	6.803	64.46	21.251	14.29	54.211	27.547	18.242
68	2	4.119	4.341	78.757	15.975	5.268	89.864	6.243	3.893
69	2	7.962	7.54	66.441	20.673	12.886	45.212	41.698	13.09
70	2	14.768	13.176	43.926	40.121	15.953	25.372	51.51	23.118
71	2	1.142	1.147	8.757	43.257	47.986	14.298	21.796	63.906
72	2	4.84	4.43	58.76	35.702	5.537	93.16	0.474	6.366
73	2	6.489	6.019	53.83	31.7	14.471	54.178	28.011	17.81
74	2	4.446	4.21	62.865	27.755	9.379	73.967	17.316	8.717
75	2	3.84	3.647	88.359	6.432	5.208	86.729	4.003	9.268
76	2	12.611	12.008	43.525	13.052	43.422	38.899	16.472	44.629
77	2	5.746	5.932	64.271	31.5	4.229	46.696	49.494	3.81
78	2	5.462	5.396	50.256	37.66	12.083	82.005	9.637	8.358
79	2	4.973	4.599	84.295	9.934	5.771	87.671	4.979	7.349
80	2	4.454	4.185	51.549	40.638	7.813	93.978	3.99	2.031
81	2	7.543	7.28	27.787	5.449	66.764	10.81	24.876	64.313
82	2	5.883	5.188	64.474	6.986	28.54	72.648	5.609	21.742
83	2	14.691	14.336	41.1	28.004	30.896	44.81	33.545	21.645
84	2	6.157	5.043	55.92	32.077	12.003	59.806	22.288	17.906
85	2	8.479	8.059	60.62	37.846	1.533	94.354	2.842	2.804
86	2	12.065	12.279	49.217	33.419	17.364	56.194	15.091	28.716
87	2	30.305	28.204	52.529	37.743	9.728	17.838	74.263	7.9
88	2	18.716	17.748	36.797	30.776	32.427	42.388	34.725	22.887
89	2	18.019	18.291	31.017	42.927	26.056	46.952	11.722	41.326
90	2	6.205	5.972	66.753	26.527	6.72	86.336	9.411	4.253
91	2	3.976	3.711	84.079	8.275	7.646	86.553	2.802	10.644
92	2	6.995	5.493	67.062	17.641	15.297	66.539	18.569	14.892
93	2	7.865	8.201	55.207	38.716	6.078	58.956	35.544	5.499
94	2	17.541	16.801	52.916	34.245	12.838	23.118	63.449	13.434
95	2	9.609	10.068	56.083	28.255	15.662	53.884	23.987	22.13
96	2	7.18	4.121	32.66	53.872	13.468	64.814	26.28	8.906
97	2	8.275	8.673	43.42	54.695	1.885	70.668	26.404	2.929
98	2	30.604	28.415	37.505	8.068	54.428	18.744	8.791	72.465
99	2	4.502	4.548	16.637	5.486	77.876	54.046	15.567	30.387
100	2	5.096	4.935	40.149	51.668	8.183	74.732	18.987	6.282
101	2	6.371	6.282	56.396	15.492	28.112	62.098	15.903	21.999
102	2	5.685	4.853	70.22	14.477	15.303	77.663	10.715	11.622
103	2	0.939	0.866	5.325	26.305	68.371	39.723	4.85	55.427
104	2	2.586	2.491	81.052	9.551	9.397	84.223	3.332	12.445
105	2	11.953	11.315	54.689	37.179	8.132	45.117	47.654	7.229
106	2	4.463	4.192	72.687	16.603	10.71	78.984	10.926	10.091
107	2	9.514	9.777	52.975	45.838	1.188	69.234	28.751	2.015
108	2	5.025	4.736	74.488	22.925	2.587	92.04	4.392	3.568
109	2	18.636	17.809	55.699	34.884	9.417	22.545	66.051	11.404
110	2	6.052	5.299	51.95	39.425	8.625	77.316	12.568	10.115
111	2	7.491	6.69	61.287	29.662	9.051	52.422	37.04	10.538
112	2	15.535	15.34	27.95	31.252	40.798	28.631	23.748	47.621
113	2	5.197	5.402	72.984	25.342	1.674	89.8	6.553	3.647
114	2	7.191	6.392	54.819	26.325	18.857	48.967	30.288	20.745
115	2	5.733	4.885	50.48	22.972	26.548	46.96	14.923	38.117
116	2	19.673	18.039	17.501	25.517	56.982	22.08	9.119	68.801
117	2	4.338	4.371	42.554	47.418	10.028	73.988	8.579	17.433
118	2	12.4	12.456	29.379	18.581	52.04	38.158	8.855	52.987
119	2	14.586	14.104	24.29	41.183	34.526	36.025	13.578	50.397
120	2	5.467	5.335	66.636	25.59	7.774	81.406	10.141	8.454
121	2	6.986	6.885	40.009	30.618	29.373	63.558	1.206	35.236
122	2	15.615	14.493	39.629	20.551	39.821	22.018	42.952	35.031
123	2	5.965	5.963	35.977	15.172	48.852	62.67	9.425	27.905
124	2	15.144	14.422	53.381	42.38	4.239	38.635	57.454	3.911
125	2	17.741	17.854	35.161	22.265	42.574	35.068	9.796	55.136
126	2	6.533	5.975	78.677	11.342	9.98	75.163	4.536	20.301
127	2	8.931	8.398	46.378	33.165	20.457	68.695	11.157	20.148
128	2	5.903	4.935	53.261	27.884	18.855	77.71	0.0	22.29
129	2	4.597	4.326	60.801	35.806	3.394	92.557	2.89	4.554
130	2	4.904	4.56	35.624	18.454	45.922	32.697	7.303	60.0
131	2	12.026	11.189	50.208	26.002	23.79	29.878	44.66	25.463
132	2	3.341	2.815	83.658	9.847	6.495	75.702	16.27	8.028
133	2	5.433	5.036	68.894	18.167	12.939	78.753	3.316	17.931
134	2	12.919	12.186	43.262	29.94	26.798	50.566	27.679	21.754
135	2	4.307	4.14	81.101	15.277	3.622	83.14	10.048	6.812
136	2	6.175	5.676	75.968	8.0	16.032	80.849	6.237	12.914
137	2	6.677	4.993	82.956	4.927	12.116	64.671	7.09	28.24
138	2	3.444	3.307	66.667	26.278	7.056	83.248	5.655	11.098
139	2	6.458	6.404	32.456	29.312	38.232	28.67	28.607	42.723
140	2	4.498	4.23	83.215	10.983	5.803	86.407	4.917	8.676
141	2	10.238	9.069	61.418	24.917	13.665	74.992	11.942	13.066
142	2	2.973	2.769	78.877	13.824	7.299	87.613	5.273	7.114
143	2	3.389	2.991	66.273	29.124	4.603	90.405	4.881	4.714
144	2	28.831	27.568	44.137	25.972	29.891	25.029	39.876	35.095
145	2	6.055	6.286	69.232	27.184	3.584	91.25	6.952	1.798
146	2	12.714	11.434	33.365	28.48	38.155	49.309	3.822	46.869
147	2	7.005	6.839	57.702	27.024	15.275	75.961	11.259	12.78
148	2	8.953	12.308	63.543	11.024	25.433	37.415	8.962	53.624
149	2	18.646	19.521	64.234	22.949	12.818	13.852	69.966	16.183
150	2	8.532	7.099	71.355	12.541	16.104	39.245	14.664	46.091
151	2	5.026	4.867	59.57	34.381	6.049	85.083	8.547	6.369
152	2	14.124	12.454	45.929	13.983	40.088	30.263	15.377	54.36
153	2	7.789	7.526	64.065	31.699	4.237	50.518	45.363	4.119
154	2	4.486	4.236	77.864	12.84	9.296	87.063	2.951	9.986
155	2	12.856	13.317	31.829	45.442	22.729	46.399	32.207	21.394
156	2	21.078	18.938	50.427	19.129	30.444	37.126	28.915	33.958
157	2	7.997	7.341	66.15	23.671	10.179	65.631	25.528	8.841
158	2	8.498	7.616	35.82	21.299	42.881	59.152	16.4	24.449
159	2	3.322	3.764	82.631	7.435	9.934	85.122	6.642	8.236
160	2	3.064	3.161	61.88	32.213	5.907	84.72	7.245	8.035
161	2	10.591	10.245	49.948	12.435	37.617	43.348	12.601	44.051
162	2	8.781	8.767	49.448	23.426	27.127	65.621	8.315	26.064
163	2	31.402	29.033	36.393	36.163	27.444	15.975	59.735	24.29
164	2	3.025	2.837	64.331	29.917	5.752	82.799	10.257	6.944
165	2	8.922	8.508	41.392	33.199	25.409	32.945	30.583	36.472
166	2	4.936	4.817	85.94	10.008	4.052	91.592	4.318	4.09
167	2	3.361	3.312	74.234	24.487	1.279	93.025	4.408	2.566
168	2	10.921	9.812	57.119	25.62	17.26	34.407	19.313	46.28
169	2	7.54	6.677	49.642	34.92	15.438	48.105	16.834	35.061
170	2	4.155	3.712	74.465	21.781	3.755	90.948	4.499	4.553
171	2	6.39	5.739	81.221	9.014	9.765	84.736	5.436	9.827
172	2	7.633	7.13	39.224	19.403	41.373	72.412	5.835	21.753
173	2	15.169	13.872	34.544	27.668	37.788	29.181	9.004	61.815
174	2	6.088	5.671	49.179	37.845	12.976	68.489	12.114	19.397
175	2	10.113	9.745	49.342	31.731	18.926	81.057	1.283	17.66
176	2	11.086	9.861	46.365	26.718	26.917	35.23	23.862	40.909
177	2	3.573	3.604	18.164	11.503	70.333	28.191	0.583	71.226
178	2	6.877	6.911	44.263	53.846	1.89	82.289	15.671	2.04
179	2	10.122	9.983	41.909	37.394	20.697	74.697	3.546	21.757
180	2	5.826	5.695	39.41	57.913	2.678	94.96	2.564	2.476
181	2	8.922	7.982	28.525	24.905	46.57	33.262	25.044	41.694
182	2	10.301	9.214	46.51	47.927	5.563	56.913	38.192	4.895
183	2	5.104	4.736	58.66	37.089	4.252	92.736	1.309	5.954
184	2	30.67	32.347	72.08	26.56	1.36	17.124	81.742	1.135
185	2	2.924	2.731	78.523	14.056	7.421	88.209	4.577	7.213
186	2	5.835	5.796	44.473	53.59	1.937	91.339	5.745	2.916
187	2	16.788	14.867	62.426	19.609	17.965	29.576	50.696	19.728
188	2	26.467	25.628	46.949	32.025	21.026	17.715	67.426	14.859
189	2	14.657	14.132	34.727	24.139	41.134	51.026	20.033	28.941
190	2	9.546	8.433	62.728	30.17	7.102	51.69	32.586	15.724
191	2	4.25	4.102	76.329	11.624	12.047	68.333	19.283	12.384
192	2	4.37	3.952	73.089	16.957	9.954	77.126	10.02	12.854
193	2	4.8	4.472	56.146	41.146	2.708	93.448	4.651	1.901
194	2	10.789	11.331	50.876	40.421	8.703	33.554	55.494	10.952
195	2	13.435	12.658	47.912	18.377	33.71	43.324	23.029	33.647
196	2	7.439	6.282	71.784	11.063	17.153	61.127	25.852	13.021
197	2	4.364	4.581	80.041	16.98	2.979	93.735	3.187	3.078
198	2	15.513	14.891	64.978	23.87	11.152	24.921	63.334	11.745
199	2	10.1	8.399	74.109	17.921	7.97	55.03	38.921	6.048
200	2	14.631	13.858	24.557	34.311	41.132	30.279	18.026	51.696
201	2	9.479	8.941	34.751	34.729	30.52	37.58	12.571	49.849
202	2	8.135	8.519	34.358	17.197	48.445	48.092	15.154	36.753
203	2	9.681	9.734	9.792	85.002	5.206	88.073	6.421	5.506
204	2	4.082	4.021	59.897	36.281	3.822	93.733	4.153	2.114
205	2	3.432	3.159	59.615	38.374	2.01	94.935	3.292	1.773
206	2	10.353	9.414	67.478	19.869	12.653	49.299	32.728	17.973
207	2	8.159	7.673	46.489	52.445	1.066	95.334	1.355	3.31
208	2	6.388	6.051	51.565	41.218	7.217	70.418	23.054	6.528
209	2	16.578	16.434	35.819	41.694	22.488	25.928	9.882	64.19
210	2	3.969	3.724	51.55	45.603	2.847	94.173	2.793	3.034
211	2	11.854	11.051	67.353	24.296	8.352	35.445	56.9	7.655
212	2	6.286	5.851	71.444	24.865	3.691	86.84	6.409	6.751
213	2	6.037	5.348	45.47	49.064	5.466	69.559	18.306	12.135
214	2	4.266	4.375	58.486	40.506	1.008	87.291	11.429	1.28
215	2	4.887	4.82	51.054	40.413	8.533	78.382	11.66	9.959
216	2	2.729	2.608	87.761	9.051	3.188	84.202	10.391	5.406
217	2	9.432	9.879	38.624	20.07	41.306	44.458	52.688	2.855
218	2	5.222	4.774	81.233	9.46	9.307	84.101	3.498	12.401
219	2	8.212	7.538	40.709	37.08	22.211	49.35	20.708	29.942
220	2	4.657	4.711	55.723	42.409	1.868	69.921	28.274	1.804
221	2	5.306	5.396	77.12	15.511	7.369	91.42	2.317	6.264
222	2	3.161	3.181	55.267	26.036	18.697	69.035	17.667	13.298
223	2	8.09	7.493	49.345	22.373	28.282	48.779	15.841	35.38
224	2	3.06	3.038	32.614	64.542	2.843	88.051	8.229	3.72
225	2	7.495	7.156	73.235	25.257	1.508	87.94	10.481	1.579
226	2	10.941	9.102	33.297	19.55	47.153	35.827	18.304	45.869
227	2	21.287	20.016	37.041	33.246	29.713	22.187	42.021	35.791
228	2	12.315	11.855	36.062	44.101	19.838	72.299	1.054	26.647
229	2	7.309	6.942	45.068	9.003	45.93	44.627	17.992	37.381
230	2	20.586	16.405	65.452	23.186	11.362	16.781	63.962	19.256
231	2	7.36	6.769	56.957	23.478	19.565	58.354	27.065	14.581
232	2	7.391	7.712	46.584	33.405	20.011	57.171	31.859	10.97
233	2	3.65	3.538	56.055	36.082	7.863	78.293	12.945	8.762
234	2	4.805	4.582	39.459	42.81	17.732	58.337	12.724	28.939
235	2	5.655	5.619	9.708	2.918	87.374	56.665	29.276	14.059
236	2	4.099	3.466	51.134	36.131	12.735	71.408	6.607	21.985
237	2	18.975	17.147	24.195	20.385	55.42	20.931	3.4	75.669
238	2	15.547	11.586	61.304	14.82	23.876	46.824	20.309	32.867
239	2	7.38	6.277	79.119	11.152	9.729	64.235	25.872	9.893
240	2	18.121	17.617	56.73	27.245	16.026	19.351	67.838	12.811
241	2	5.165	2.249	87.919	9.564	2.517	85.994	6.492	7.514
242	2	9.319	8.979	64.256	20.313	15.431	81.59	12.752	5.658
243	2	3.921	3.869	81.459	16.781	1.76	87.258	11.295	1.447
244	2	7.398	6.63	55.312	36.699	7.989	53.635	33.605	12.76
245	2	8.934	7.997	41.896	49.743	8.361	65.987	23.434	10.579
246	2	4.392	4.432	42.031	28.097	29.872	79.513	1.399	19.088
247	2	12.853	12.108	29.511	35.852	34.638	59.828	4.295	35.877
248	2	15.6	16.34	58.859	27.429	13.712	25.177	59.633	15.19
249	2	4.278	4.242	66.48	28.845	4.675	87.694	10.302	2.004
250	2	16.402	14.841	40.769	25.082	34.148	47.928	20.902	31.17
251	2	9.551	9.01	42.32	47.388	10.292	66.57	14.329	19.101
252	2	3.161	2.927	71.053	13.002	15.944	71.677	7.106	21.216
253	2	5.619	5.53	76.384	14.647	8.97	91.881	3.02	5.099
254	2	5.344	4.49	54.154	16.935	28.911	90.156	2.316	7.528
255	2	17.756	17.961	40.189	41.248	18.563	25.093	51.35	23.557
256	2	24.382	24.84	35.612	20.589	43.799	16.759	8.297	74.944
257	2	5.392	4.589	79.599	18.305	2.096	83.918	13.62	2.462
258	2	10.485	8.006	71.388	11.769	16.843	56.295	20.809	22.895
259	2	17.836	16.806	12.032	13.843	74.125	50.03	10.532	39.438
260	2	5.867	5.509	61.241	35.061	3.699	81.521	12.852	5.627
261	2	13.451	13.527	7.42	4.892	87.689	28.232	36.32	35.448
262	2	10.966	9.728	63.706	15.758	20.536	34.2	50.72	15.08
263	2	13.207	11.301	69.145	16.824	14.03	26.688	62.826	10.486
264	2	1.523	1.437	16.415	54.038	29.547	64.857	11.621	23.521
265	2	11.013	8.82	60.265	26.895	12.839	52.959	33.288	13.753
266	2	5.487	4.423	39.111	52.488	8.402	65.589	21.66	12.752
267	2	13.398	12.394	53.262	16.585	30.154	58.883	25.867	15.249
268	2	4.92	5.005	85.203	6.687	8.11	83.177	4.995	11.828
269	2	11.654	12.046	32.118	39.54	28.342	47.302	35.605	17.093
270	2	17.227	16.185	33.604	40.599	25.797	32.4	33.445	34.155
271	2	3.157	2.491	12.639	62.559	24.802	28.944	16.7	54.356
272	2	6.572	6.006	1.522	2.511	95.968	43.656	7.975	48.368
273	2	6.041	6.263	42.129	53.12	4.751	73.527	20.613	5.86
274	2	5.417	5.053	68.174	27.34	4.486	74.372	20.602	5.027
275	2	18.82	17.136	62.046	24.049	13.905	19.223	61.356	19.421
276	2	0.924	0.914	16.234	17.857	65.909	10.722	9.081	80.197
277	2	10.997	10.291	66.709	17.959	15.331	50.481	31.153	18.366
278	2	16.8	15.992	34.756	39.673	25.571	60.055	11.193	28.752
279	2	6.257	6.749	39.875	49.976	10.149	53.904	31.471	14.624
280	2	5.831	6.266	64.191	33.871	1.938	93.106	4.644	2.25
281	2	4.037	3.607	39.559	20.386	40.054	35.902	37.51	26.587
282	2	6.282	5.824	34.161	18.338	47.501	68.389	14.663	16.947
283	2	8.44	8.085	18.922	56.552	24.526	57.563	18.021	24.416
284	2	3.172	3.005	88.115	7.787	4.098	89.983	3.461	6.556
285	2	6.537	6.495	45.801	50.359	3.84	65.604	27.883	6.513
286	2	10.063	7.65	62.486	17.987	19.527	47.556	34.013	18.431
287	2	5.404	5.313	84.03	10.659	5.311	92.904	3.915	3.181
288	2	6.681	6.425	36.596	27.092	36.312	51.782	17.494	30.724
289	2	7.095	6.844	36.575	56.829	6.596	83.811	11.251	4.939
290	2	4.831	4.991	59.905	32.354	7.742	86.696	7.093	6.211
291	2	5.375	5.089	81.693	7.647	10.66	80.841	6.956	12.203
292	2	6.932	3.015	56.867	18.999	24.134	6.534	34.527	58.939
293	2	6.08	6.11	10.674	4.062	85.263	66.514	5.794	27.692
294	2	13.946	13.765	56.898	27.14	15.962	19.884	64.134	15.983
295	2	5.216	4.435	58.359	29.965	11.676	66.156	21.127	12.717
296	2	13.353	11.145	67.266	7.392	25.343	37.936	4.109	57.954
297	2	9.726	9.633	45.661	50.761	3.578	74.349	20.97	4.682
298	2	10.867	9.525	37.655	23.475	38.87	53.512	5.029	41.459
299	2	17.546	14.899	39.251	37.051	23.698	26.841	41.922	31.237
300	2	14.667	15.408	24.156	23.004	52.84	29.465	19.457	51.077
301	2	3.652	3.554	42.36	54.08	3.56	78.447	17.586	3.967
302	2	5.121	4.691	85.745	3.222	11.033	83.5	2.665	13.835
303	2	9.434	8.261	45.495	51.463	3.042	57.935	38.313	3.753
304	2	3.425	3.484	83.036	14.423	2.54	92.193	5.367	2.44
305	2	10.718	9.873	24.678	40.689	34.633	47.331	28.674	23.995
306	2	8.703	7.233	77.41	12.295	10.295	62.312	20.144	17.545
307	2	0.775	0.729	6.452	31.871	61.677	17.97	8.505	73.525
308	2	4.725	4.797	61.249	33.079	5.672	72.42	21.701	5.879
309	2	16.531	14.317	51.316	21.904	26.78	35.028	33.45	31.522
310	2	2.352	2.195	21.216	45.493	33.291	43.326	10.433	46.241
311	2	3.971	3.709	70.385	18.66	10.954	75.115	13.481	11.405
312	2	6.633	6.436	58.676	35.972	5.352	81.914	13.269	4.817
313	2	4.928	4.465	74.939	18.364	6.696	69.742	23.315	6.943
314	2	9.975	9.164	32.02	47.85	20.13	42.569	36.807	20.624
315	2	4.03	4.102	53.251	42.878	3.871	87.104	10.141	2.755
316	2	6.803	7.054	48.42	32.662	18.918	48.1	36.306	15.594
317	2	15.464	14.738	58.083	17.557	24.36	32.915	11.582	55.503
318	2	5.61	5.286	74.724	19.073	6.203	80.609	12.997	6.394
319	2	5.567	4.982	40.345	44.351	15.304	73.364	6.263	20.373
320	2	10.492	10.119	54.222	21.178	24.6	51.556	25.309	23.135
321	2	5.13	4.757	54.483	43.314	2.203	70.633	25.815	3.553
322	2	3.167	3.084	66.183	23.398	10.42	82.912	3.372	13.716
323	2	4.471	4.244	62.514	34.959	2.527	91.14	6.857	2.003
324	2	3.516	3.272	80.887	11.689	7.423	86.644	1.284	12.072
325	2	7.807	7.439	28.129	64.301	7.57	70.063	24.627	5.31
326	2	3.563	3.749	58.827	18.468	22.706	78.688	7.762	13.55
327	2	9.664	9.054	40.791	33.206	26.004	14.668	54.495	30.837
328	2	6.677	5.975	81.459	9.855	8.687	61.724	26.477	11.799
329	2	7.278	6.57	50.055	46.359	3.586	82.816	12.04	5.145
330	2	12.304	11.716	63.678	33.436	2.885	40.705	55.446	3.849
331	2	4.316	3.55	30.051	20.968	48.981	68.338	7.042	24.62
332	2	15.249	13.053	43.196	28.061	28.743	23.351	44.664	31.985
333	2	12.495	12.258	24.362	30.956	44.682	37.943	7.987	54.071
334	2	4.78	4.836	42.803	20.649	36.548	39.661	37.014	23.325
335	2	14.33	12.518	63.726	24.689	11.584	25.531	56.215	18.254
336	2	2.924	2.707	71.683	25.342	2.975	83.598	15.368	1.034
337	2	5.453	5.478	20.136	33.193	46.672	66.448	18.62	14.932
338	2	5.665	5.386	51.968	40.671	7.361	79.113	11.975	8.912
339	2	10.055	5.511	73.456	10.641	15.903	52.64	15.115	32.245
340	2	6.307	5.211	50.642	14.349	35.009	39.321	13.587	47.093
341	2	6.641	5.882	54.856	42.132	3.012	78.018	19.109	2.873
342	2	21.961	18.579	54.538	23.605	21.857	16.761	63.653	19.587
343	2	7.439	7.632	68.423	26.549	5.028	65.605	27.005	7.39
344	2	1.98	1.835	32.778	54.04	13.182	75.913	5.668	18.42
345	2	5.001	4.792	52.889	42.771	4.339	86.874	7.826	5.301
346	2	4.86	4.544	92.407	1.687	5.905	91.967	1.827	6.206
347	2	17.933	18.39	57.324	28.908	13.768	27.858	58.646	13.496
348	2	14.245	12.534	37.831	39.284	22.885	35.304	35.216	29.48
349	2	7.483	7.27	49.352	49.486	1.163	92.421	4.869	2.71
350	2	11.366	10.372	56.203	30.406	13.391	33.494	45.565	20.941
351	2	6.428	6.062	65.215	30.725	4.06	91.917	3.431	4.652
352	2	23.977	22.273	38.712	37.065	24.223	25.03	17.856	57.114
353	2	5.868	5.525	45.075	50.477	4.448	83.946	9.412	6.643
354	2	6.369	6.033	53.274	42.628	4.098	86.922	7.94	5.138
355	2	5.59	5.241	57.138	39.75	3.113	95.058	1.183	3.759
356	2	12.451	12.341	44.888	33.042	22.071	38.246	39.81	21.943
357	2	5.489	5.401	50.92	44.981	4.099	91.335	5.018	3.647
358	2	4.126	3.824	39.918	47.867	12.215	42.939	40.821	16.24
359	2	22.322	21.142	65.948	23.963	10.089	15.505	75.825	8.67
360	2	8.893	8.822	56.674	21.286	22.04	45.885	29.494	24.62
361	2	10.491	8.962	47.565	25.098	27.338	37.302	29.971	32.727
362	2	8.949	8.042	52.419	19.309	28.271	37.702	8.282	54.016
363	2	2.935	2.916	30.596	56.082	13.322	74.246	6.413	19.342
364	2	7.601	6.613	52.519	37.89	9.591	74.837	7.243	17.919
365	2	6.608	5.692	55.13	32.37	12.5	73.717	6.957	19.325
366	2	5.19	4.908	40.385	50.732	8.882	75.835	8.068	16.096
367	2	3.158	3.272	48.987	46.897	4.117	91.656	3.178	5.165
368	2	6.463	6.03	64.862	28.006	7.133	76.915	19.337	3.748
369	2	12.266	11.555	66.313	20.797	12.889	33.328	62.518	4.154
370	2	4.364	4.3	70.898	24.519	4.583	96.233	0.488	3.279
371	2	4.928	4.303	54.688	28.389	16.924	69.742	3.393	26.865
372	2	3.511	3.436	86.699	9.371	3.931	68.219	26.048	5.733
373	2	1.493	1.546	10.047	5.492	84.461	59.767	25.614	14.618
374	2	3.225	3.087	69.643	25.519	4.837	91.837	5.41	2.753
375	2	8.043	7.34	42.186	21.485	36.33	41.757	22.125	36.117
376	2	5.46	5.178	26.502	15.073	58.425	32.908	12.07	55.021
377	2	5.426	5.472	56.1	39.421	4.478	91.173	4.185	4.642
378	2	7.209	7.228	28.381	36.524	35.095	45.573	19.3	35.127
379	2	7.104	6.653	57.601	31.278	11.12	77.349	7.816	14.835
380	2	9.986	9.741	73.964	21.42	4.616	43.579	52.366	4.055
381	2	12.249	11.978	35.04	20.826	44.134	39.447	53.014	7.539
382	2	5.103	4.967	80.188	11.287	8.524	87.437	4.61	7.952
383	2	15.081	13.258	76.441	14.734	8.826	31.4	47.111	21.489
384	2	5.016	4.586	62.679	29.526	7.795	65.395	27.235	7.37
385	2	4.781	4.483	70.968	17.214	11.818	78.608	10.685	10.707
386	2	5.277	5.155	42.562	56.13	1.308	95.383	2.425	2.192
387	2	13.922	12.816	28.315	35.462	36.223	33.63	30.056	36.314
388	2	10.203	9.118	46.957	42.742	10.301	46.019	29.228	24.753
389	2	10.312	9.718	62.907	31.119	5.974	21.928	71.98	6.092
390	2	9.419	4.722	84.245	6.986	8.77	56.565	10.589	32.846
391	2	7.846	7.002	57.239	33.559	9.202	50.785	39.546	9.669
392	2	10.541	8.755	33.137	39.029	27.834	50.063	24.489	25.448
393	2	5.844	3.52	71.732	15.486	12.782	41.903	37.273	20.824
394	2	0.48	0.471	10.417	17.083	72.5	66.03	22.081	11.89
395	2	5.789	5.381	71.549	17.05	11.401	69.504	10.054	20.442
396	2	4.989	4.712	73.021	9.902	17.078	69.907	18.124	11.969
397	2	5.137	4.693	53.436	38.447	8.118	86.597	6.201	7.202
398	2	0.539	0.482	37.106	30.612	32.282	17.012	30.29	52.697
399	2	15.735	14.194	55.183	20.394	24.423	22.517	50.458	27.026
400	2	6.745	6.384	58.443	35.374	6.182	85.777	8.474	5.749
401	2	9.963	9.372	38.573	41.293	20.134	40.216	29.994	29.791
402	2	18.704	16.483	64.034	33.875	2.09	16.605	81.344	2.051
403	2	2.308	2.151	73.527	17.808	8.666	83.031	3.859	13.11
404	2	13.402	6.572	84.152	4.298	11.551	40.399	3.804	55.797
405	2	15.201	13.995	37.754	27.064	35.182	22.601	40.314	37.085
406	2	8.86	8.377	53.51	29.718	16.772	55.557	31.312	13.131
407	2	5.421	4.819	61.668	21.251	17.082	75.493	13.385	11.123
408	2	18.115	17.403	56.197	30.892	12.912	24.674	48.095	27.231
409	2	6.632	6.263	45.899	47.15	6.951	71.707	19.288	9.005
410	2	14.359	13.595	57.344	41.263	1.393	26.885	72.284	0.831
411	2	4.826	4.59	34.128	61.376	4.496	93.9	1.808	4.292
412	2	7.027	6.216	45.453	52.697	1.85	91.811	5.019	3.169
413	2	7.4	6.483	60.689	27.797	11.514	63.705	15.41	20.885
414	2	10.677	10.196	55.615	20.034	24.351	65.585	5.924	28.492
415	2	7.064	6.781	62.16	29.119	8.72	76.478	12.284	11.237
416	2	10.435	9.648	61.217	33.119	5.664	44.507	44.672	10.821
417	2	3.636	3.432	87.844	9.048	3.108	82.139	14.569	3.293
